"published_date","published_platform","rating","type","helpful_votes","title","text"
"2019-09-08T08:48:45-04:00","Mobile","5","review","2","Hahvahd, Hahvahd, Hahvahd","The Wall Street Journal just listed Harvard #1 in its September 2019 best colleges listings. America’s oldest college is always in the top ten of Best Colleges lists with good reason. It’s an incredible place full of incredibly intelligent and driven people from all over the planet. That’s going to make it the epicenter of amazing human interactions, connections and conflicts. Fascinating and imperfect as the humans within its orbit, Harvard is an American treasure. You can tour it officially or unofficially and walk its campus in the midst of its students, faculty and staff."
"2019-09-05T06:18:29-04:00","Desktop","5","review","2","We Had A personnel Tour!","My wife and I went to visit an Army friend, whom I serve with Stateside and in Vietnam. Since he is a Harvard Grad, he gave us a personal tour of the campus and explained how he worked to get recognition for Vietnam Vets and ALL Vets who served and died in wars all the way back to the Revolutionary War. The names of all the fallen are now on the walls of the Memorial Chapel."
"2019-09-04T10:17:40-04:00","Desktop","5","review","2","Must see!","Stunning architecture, beautiful campus and University buildings. Taking a walk through Harvard is a unique experience. It's reachable by metro from Boston downtown and surrounding sights are beautiful. "
"2019-09-02T00:13:56-04:00","Mobile","5","review","0","Harvard","A must see if in the area. The old buildings are beautiful. You can walk around & take pictures, freely. The have tours available. We didn’t do a tour we just wanted to look at the buildings. "
"2019-08-31T16:05:07-04:00","Desktop","4","review","0","Nice campus","Old buildings just seem to be more interesting than new ones and Harvard has some neat old buildings. 
It is one of those places that is fun to see once and now that I have done that; I don't feel the need to go back. 
It is good to go with a guide so that you can hear all of the history of Harvard's past, otherwise it is just another campus with some neat old buildings."
"2019-08-31T13:51:32-04:00","Desktop","5","review","1","Lush Campus; Impressive Architecture; Stunning Tiffany & LaFarge Stained-Glass Windows","The United States' oldest institution of higher education, Harvard was established in 1636. Reverend John Harvard, who bequeathed his entire library and half of his estate, is the University's namesake. Just 16 years following the landing of the Pilgrims, the original focus of Harvard University was to educate Christian clergy with its motto ""Truth for Christ and the Church"". Presidents, billionaires and Rhodes Scholars are only some of the illustrious graduates. The historic tree covered grounds with brick architecture are worthy of tour. The Gothic-Revival Memorial Hall/Lowell Complex was constructed in the 1870's to honor those men who served in the Civil War. Do enter this majestic building and view the colorful and stunning stained-glass windows, by both prominent artisans: Tiffany and LaFarge. Outside of University Hall in the Old Yard, take note of the bronze seated statue of John Harvard, and rub his golden left foot for good luck. Stroll past the 1916 Widener Library, the largest of Harvard's dozens of libraries, and don't miss the Memorial Church with its lovely light interior. We took the MBTA Red Line which delivered us to the Harvard Square Station. Easy, quick, convenient and inexpensive, this is a great means of travel. Up at street level when you depart the station, is a visitor kiosk for guidance. We walked the campus on a rainy day which I would not recommend, but it is doable. We had no other option.  A very enjoyable experience. 
"
"2019-08-30T09:26:31-04:00","Mobile","5","review","2","Wow","Beautiful and reeks of history!! What a place!!! Just roaming around Nd taking in the atmosphere is awesome! "
"2019-08-28T12:52:35-04:00","Desktop","3","review","0","underwhelming","As a student this place was pretty underwhelming. Yah, the buildings are gorgeous and picture worthy, but it seemed like any old campus."
"2019-08-27T10:07:49-04:00","Desktop","5","review","2","HarVhad tour.. By Harvard student","Excellent our of  campus public grounds A pitty you can not enter buildings. The student knows a lot and is a typical Harvard kid."
"2019-08-24T17:28:52-04:00","Desktop","5","review","1","Great area","There is a lot if history in this place and the buildings are gorgeous.   I particularly liked the chapel. "
"2019-08-14T15:14:18-04:00","Desktop","5","review","0","beautiful campus","Harvard has a beautiful campus full of eclectic buildings holding its various departments, classrooms, offices, museums, libraries, etc. It's a great place to walk around, explore, marvel, sit, people watch..."
"2019-08-10T06:24:15-04:00","Desktop","5","review","2","A must!","It is like a dream coming true, being there and seeing that the buildings really exist and it is just like in the movies! I felt smarter just for being there!!!"
"2019-08-08T14:54:54-04:00","Desktop","5","review","1","Avoid the crowds","Just go to the Student Center front desk and get the self-guided map for $3.  Make your own pace.  It just amazses me that people were thinking of starting an institute of higher learning in 1636."
"2019-08-07T06:04:24-04:00","Mobile","5","review","1","A great walk ruined. ","A great walk ruined by great museums and food trucks and atmosphere and food markets and nice weather. Almost worth $60,000 a year tuition. I wish I studied harder. "
"2019-08-06T08:08:56-04:00","Mobile","5","review","0","NOT TO BE MISSED","This tour Way a great way to be introduced to the campus. Our tour guide (Linden) was engaging and knowledgeable. My four teenagers were engaged through the entire tour. Thanks!"
